//0																													
//Oxygen,  1.07
//Nitrate, 1,0.95,-0,0
//pH, 1, -0, 0
//pH, 2, -0.015, 0
//pH, 3, -.01, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   359.19	0	 11.1783	0	34.1279	0	25.987	0	5072.01	8	1836.17	8	11.49	0	0.01	0	0.000098	0	7.9279	0	7.7488	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   351.26	0	 11.6677	0	34.1826	0	25.943	0	4991.87	8	1826.74	8	10.20	0	0.01	0	0.000096	0	7.9321	0	7.7595	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   341.63	0	 11.9114	0	34.1828	0	25.898	0	4952.60	8	1821.75	8	9.75	0	0.01	0	0.000093	0	7.9277	0	7.7587	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   330.21	0	 12.5143	0	34.2308	0	25.824	0	4857.80	8	1810.22	8	7.72	0	0.00	0	0.000094	0	7.9613	0	7.7979	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   321.69	0	 12.8926	0	34.2682	0	25.782	0	4799.27	8	1802.98	8	6.93	0	0.00	0	0.000091	0	7.9643	0	7.8058	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   310.94	0	 13.3608	0	34.2995	0	25.715	0	4728.54	8	1794.04	8	5.95	0	0.00	0	0.000093	0	7.9680	0	7.8157	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   300.68	0	 13.7990	0	34.3511	0	25.67	0	4663.17	8	1785.79	8	5.19	0	0.00	0	0.000094	0	7.9770	0	7.8301	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   291.43	0	 14.1979	0	34.3869	0	25.617	0	4604.96	8	1778.27	8	4.52	0	0.00	0	0.000093	0	7.9779	0	7.8365	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   280.55	0	 14.5033	0	34.4238	0	25.584	0	4560.34	8	1772.36	8	4.03	0	0.01	0	0.000091	0	7.9710	0	7.8343	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   270.51	0	 14.8703	0	34.4341	0	25.515	0	4508.87	8	1765.46	8	3.92	0	0.00	0	0.000098	0	7.9682	0	7.8368	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   260.99	0	 14.9734	0	34.4372	0	25.495	0	4493.68	8	1763.18	8	4.08	0	0.01	0	0.000096	0	7.9753	0	7.8445	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   251.56	0	 15.4503	0	34.5133	0	25.455	0	4427.23	8	1754.53	8	2.97	0	0.00	0	0.000093	0	7.9983	0	7.8723	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   241.63	0	 16.1785	0	34.6277	0	25.389	0	4329.11	8	1741.69	8	1.85	0	0.01	0	0.000099	0	7.9987	0	7.8832	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   230.84	0	 16.3244	0	34.6513	0	25.376	0	4308.57	8	1738.63	8	1.64	0	0.01	0	0.000094	0	8.0019	0	7.8880	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   221.70	0	 16.7042	0	34.6997	0	25.329	0	4258.71	8	1731.79	8	1.27	0	0.01	0	0.000088	0	8.0040	0	7.8953	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   211.65	0	 17.1698	0	34.7642	0	25.275	0	4198.79	8	1723.55	8	0.77	0	0.01	0	0.000096	0	8.0087	0	7.9061	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   201.16	0	 17.8279	0	34.8321	0	25.175	0	4117.15	8	1712.19	8	0.51	0	0.01	0	0.000093	0	8.0040	0	7.9114	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   191.55	0	 18.3522	0	34.8955	0	25.1	0	4053.37	8	1703.18	8	0.22	0	0.03	0	0.000088	0	8.0203	0	7.9339	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   180.14	0	 19.1103	0	34.9967	0	24.996	0	3963.71	8	1690.40	8	-0.74	0	0.04	0	0.000093	0	8.0189	0	7.9437	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   170.75	0	 19.3444	0	35.0275	0	24.962	0	3935.89	8	1686.18	8	-0.83	0	0.04	0	0.000096	0	8.0195	0	7.9474	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   161.58	0	 19.4966	0	35.0455	0	24.938	0	3917.70	8	1683.32	8	-0.60	0	0.05	0	0.000094	0	8.0271	0	7.9565	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   151.23	0	 20.4225	0	35.1423	0	24.778	0	3814.87	8	1668.26	8	-1.77	0	0.12	0	0.000098	0	8.0307	0	7.9734	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   141.20	0	 20.9587	0	35.1855	0	24.67	0	3756.88	8	1659.42	8	-2.21	0	0.18	0	0.000115	0	8.0317	0	7.9822	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   128.95	0	 21.5725	0	35.2128	0	24.524	0	3692.46	8	1649.38	8	-2.28	0	0.24	0	0.000118	0	8.0395	0	7.9983	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   119.99	0	 22.0884	0	35.2234	0	24.389	0	3640.03	8	1641.11	8	-2.41	0	0.29	0	0.000117	0	8.0490	0	8.0147	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   111.65	0	 22.9780	0	35.2336	0	24.142	0	3553.04	8	1627.37	8	-2.34	0	0.40	0	0.000123	0	8.0636	0	8.0415	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		   100.94	0	 24.3746	0	35.2140	0	23.708	0	3423.47	8	1606.34	8	-2.64	0	0.17	0	0.000128	0	8.0744	0	8.0726	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    96.81	0	 24.3815	0	35.2142	0	23.706	0	3422.40	8	1606.03	8	-2.68	0	0.15	0	0.000131	0	8.0748	0	8.0730	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    91.44	0	 24.3819	0	35.2143	0	23.706	0	3421.75	8	1605.75	8	-2.69	0	0.17	0	0.000128	0	8.0767	0	8.0746	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    86.47	0	 24.3840	0	35.2138	0	23.705	0	3421.00	8	1605.45	8	-2.73	0	0.16	0	0.000133	0	8.0776	0	8.0752	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    81.19	0	 24.3843	0	35.2141	0	23.705	0	3420.47	8	1605.21	8	-2.62	0	0.14	0	0.000130	0	8.0777	0	8.0752	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    75.94	0	 24.3860	0	35.2133	0	23.704	0	3419.72	8	1604.89	8	-2.51	0	0.13	0	0.000130	0	8.0780	0	8.0753	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    70.64	0	 24.3839	0	35.2125	0	23.704	0	3419.40	8	1604.68	8	-2.64	0	0.13	0	0.000128	0	8.0790	0	8.0761	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    65.25	0	 24.3850	0	35.2117	0	23.703	0	3418.65	8	1604.35	8	-2.63	0	0.13	0	0.000126	0	8.0790	0	8.0759	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    59.77	0	 24.3851	0	35.2113	0	23.702	0	3418.12	8	1604.10	8	-2.61	0	0.13	0	0.000141	0	8.0793	0	8.0760	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    54.55	0	 24.3835	0	35.2116	0	23.703	0	3417.69	8	1603.86	8	-2.66	0	0.13	0	0.000126	0	8.0790	0	8.0755	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    49.45	0	 24.3829	0	35.2116	0	23.703	0	3417.15	8	1603.59	8	-2.58	0	0.12	0	0.000125	0	8.0803	0	8.0765	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    44.54	0	 24.3827	0	35.2121	0	23.704	0	3416.62	8	1603.34	8	-2.62	0	0.12	0	0.000125	0	8.0798	0	8.0759	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    39.61	0	 24.3898	0	35.2146	0	23.704	0	3415.44	8	1603.00	8	-2.73	0	0.14	0	0.000128	0	8.0807	0	8.0767	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    34.52	0	 24.3858	0	35.2139	0	23.704	0	3415.23	8	1602.79	8	-2.72	0	0.12	0	0.000138	0	8.0813	0	8.0770	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    29.04	0	 24.3912	0	35.2146	0	23.703	0	3414.16	8	1602.44	8	-2.66	0	0.11	0	0.000122	0	8.0827	0	8.0782	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    23.74	0	 24.3898	0	35.2144	0	23.704	0	3413.62	8	1602.15	8	-2.72	0	0.12	0	0.000183	0	8.0834	0	8.0786	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    18.56	0	 24.3884	0	35.2144	0	23.704	0	3413.19	8	1601.91	8	-2.81	0	0.11	0	0.000120	0	8.0845	0	8.0795	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		    13.47	0	 24.3878	0	35.2149	0	23.705	0	3412.77	8	1601.70	8	-2.69	0	0.12	0	0.000120	0	8.0845	0	8.0793	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		     8.69	0	 24.3873	0	35.2148	0	23.705	0	3412.23	8	1601.43	8	-2.72	0	0.11	0	0.000125	0	8.0872	0	8.0816	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616		     4.33	0	 24.3867	0	35.2144	0	23.705	0	3411.80	8	1601.21	8	-2.65	0	0.12	0	0.000118	0	8.0884	0	8.0825	0
9274Hawaii	 39	C	01/06/2016	05:29	199.326	 25.616																					
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		  1496.15	0	  2.9456	0	34.5490	0	27.491	0	6902.57	8	2071.99	8	40.29	0	0.03	0	0.000083	0	7.6380	0	7.4040	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		  1396.95	0	  3.1400	0	34.5346	0	27.46	0	6834.84	8	2061.39	8	40.44	0	0.04	0	0.000085	0	7.6322	0	7.3981	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		  1296.49	0	  3.3154	0	34.5169	0	27.427	0	6772.35	8	2051.19	8	40.38	0	0.04	0	0.000083	0	7.6269	0	7.3923	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		  1197.22	0	  3.5110	0	34.4984	0	27.392	0	6705.90	8	2040.63	8	40.46	0	0.04	0	0.000088	0	7.6193	0	7.3848	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		  1096.63	0	  3.7104	0	34.4759	0	27.352	0	6639.24	8	2029.97	8	40.61	0	0.04	0	0.000088	0	7.6088	0	7.3747	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   997.48	0	  4.0702	0	34.4403	0	27.283	0	6537.27	8	2015.97	8	40.48	0	0.04	0	0.000090	0	7.5955	0	7.3643	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   951.20	0	  4.1568	0	34.4116	0	27.25	0	6509.45	8	2011.24	8	40.48	0	0.04	0	0.000088	0	7.5811	0	7.3507	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   900.68	0	  4.2727	0	34.3647	0	27.199	0	6475.00	8	2005.61	8	40.67	0	0.04	0	0.000091	0	7.5522	0	7.3241	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   851.08	0	  4.3997	0	34.2942	0	27.126	0	6439.37	8	1999.79	8	40.76	0	0.04	0	0.000090	0	7.5327	0	7.3064	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   801.26	0	  4.6238	0	34.2575	0	27.07	0	6381.05	8	1991.96	8	40.19	0	0.04	0	0.000091	0	7.5343	0	7.3094	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   751.41	0	  4.7899	0	34.2223	0	27.022	0	6336.01	8	1985.36	8	39.52	0	0.05	0	0.000091	0	7.5335	0	7.3093	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   701.22	0	  5.1925	0	34.1840	0	26.941	0	6240.24	8	1973.81	8	38.12	0	0.04	0	0.000091	0	7.5471	0	7.3258	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   649.56	0	  5.5438	0	34.1048	0	26.832	0	6158.71	8	1963.35	8	36.17	0	0.03	0	0.000098	0	7.5767	0	7.3561	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   601.31	0	  5.9477	0	34.0791	0	26.759	0	6066.26	8	1952.10	8	34.16	0	0.04	0	0.000096	0	7.6028	0	7.3842	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   551.58	0	  6.6884	0	34.0482	0	26.634	0	5908.01	8	1934.01	8	30.31	0	0.03	0	0.000093	0	7.6593	0	7.4447	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   501.19	0	  7.7717	0	34.0344	0	26.468	0	5689.83	8	1909.42	8	24.38	0	0.02	0	0.000096	0	7.7605	0	7.5511	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   450.81	0	  9.1072	0	34.0671	0	26.289	0	5436.46	8	1880.44	8	17.64	0	0.02	0	0.000094	0	7.8025	0	7.6071	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   401.56	0	 10.5783	0	34.1397	0	26.103	0	5175.59	8	1849.77	8	12.27	0	0.01	0	0.000099	0	7.9158	0	7.7304	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   381.59	0	 11.1544	0	34.1641	0	26.022	0	5078.22	8	1837.90	8	11.14	0	0.00	0	0.000102	0	7.9290	0	7.7501	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   360.80	0	 11.6258	0	34.1851	0	25.953	0	4999.90	8	1828.08	8	9.96	0	0.01	0	0.000099	0	7.9360	0	7.7627	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   351.11	0	 11.7455	0	34.1895	0	25.935	0	4979.57	8	1825.33	8	9.53	0	0.00	0	0.000098	0	7.9383	0	7.7662	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   340.83	0	 11.8594	0	34.1973	0	25.92	0	4960.09	8	1822.67	8	9.09	0	0.01	0	0.000096	0	7.9480	0	7.7764	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   331.02	0	 12.3946	0	34.2209	0	25.839	0	4876.20	8	1812.41	8	8.22	0	0.01	0	0.000093	0	7.9475	0	7.7835	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   321.68	0	 12.6757	0	34.2330	0	25.795	0	4832.44	8	1806.87	8	7.92	0	0.01	0	0.000096	0	7.9434	0	7.7835	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   311.50	0	 12.7663	0	34.2348	0	25.778	0	4817.35	8	1804.65	8	7.39	0	0.01	0	0.000098	0	7.9638	0	7.8032	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   301.62	0	 13.2678	0	34.2898	0	25.726	0	4740.85	8	1795.16	8	6.09	0	0.00	0	0.000094	0	7.9573	0	7.8042	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   291.68	0	 13.2836	0	34.2778	0	25.712	0	4737.43	8	1794.31	8	6.21	0	0.01	0	0.000098	0	7.9735	0	7.8189	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   281.02	0	 14.0655	0	34.3933	0	25.65	0	4621.65	8	1779.99	8	4.12	0	0.01	0	0.000093	0	7.9695	0	7.8264	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   268.57	0	 14.4449	0	34.4433	0	25.613	0	4566.01	8	1772.69	8	3.12	0	0.00	0	0.000091	0	8.0032	0	7.8626	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   259.33	0	 15.3002	0	34.5522	0	25.521	0	4446.92	8	1757.50	8	1.63	0	0.01	0	0.000096	0	8.0113	0	7.8823	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   251.42	0	 15.5280	0	34.5843	0	25.498	0	4415.14	8	1753.20	8	1.49	0	0.01	0	0.000093	0	8.0142	0	7.8880	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   240.66	0	 15.8938	0	34.6407	0	25.464	0	4364.85	8	1746.40	8	1.06	0	0.01	0	0.000090	0	8.0171	0	7.8958	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   231.23	0	 16.3588	0	34.6977	0	25.407	0	4303.11	8	1738.09	8	0.94	0	0.01	0	0.000096	0	8.0169	0	7.9022	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   221.41	0	 16.7184	0	34.7417	0	25.362	0	4255.82	8	1731.53	8	0.73	0	0.01	0	0.000088	0	8.0172	0	7.9075	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   211.25	0	 17.3408	0	34.8159	0	25.278	0	4176.75	8	1720.69	8	0.29	0	0.01	0	0.000096	0	8.0201	0	7.9192	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   201.07	0	 17.6985	0	34.8624	0	25.232	0	4131.70	8	1714.32	8	-0.15	0	0.03	0	0.000096	0	8.0213	0	7.9253	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   191.07	0	 18.2246	0	34.9254	0	25.157	0	4067.28	8	1705.21	8	-0.24	0	0.04	0	0.000096	0	8.0158	0	7.9278	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   181.33	0	 18.5193	0	34.9644	0	25.117	0	4031.23	8	1699.92	8	-0.46	0	0.05	0	0.000094	0	8.0253	0	7.9406	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   171.46	0	 19.0786	0	35.0339	0	25.036	0	3965.31	8	1690.46	8	-0.82	0	0.09	0	0.000099	0	8.0229	0	7.9466	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   161.46	0	 19.4417	0	35.0719	0	24.975	0	3923.05	8	1684.17	8	-1.22	0	0.10	0	0.000104	0	8.0219	0	7.9509	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   151.39	0	 20.2938	0	35.1332	0	24.804	0	3828.67	8	1670.27	8	-1.59	0	0.10	0	0.000101	0	8.0263	0	7.9674	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   140.97	0	 20.6661	0	35.1651	0	24.732	0	3787.59	8	1663.93	8	-1.86	0	0.13	0	0.000110	0	8.0316	0	7.9776	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   131.53	0	 21.2005	0	35.2097	0	24.625	0	3730.45	8	1655.20	8	-2.09	0	0.18	0	0.000117	0	8.0316	0	7.9855	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   121.51	0	 22.0432	0	35.2451	0	24.42	0	3644.21	8	1641.88	8	-2.39	0	0.30	0	0.000122	0	8.0473	0	8.0124	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   111.77	0	 22.9390	0	35.2429	0	24.161	0	3556.57	8	1627.96	8	-2.85	0	0.50	0	0.000130	0	8.0482	0	8.0267	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		   101.38	0	 24.2077	0	35.2358	0	23.777	0	3438.12	8	1608.80	8	-2.79	0	0.16	0	0.000123	0	8.0731	0	8.0689	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    96.36	0	 24.2128	0	35.2356	0	23.776	0	3437.05	8	1608.43	8	-2.92	0	0.16	0	0.000125	0	8.0754	0	8.0710	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    91.33	0	 24.2179	0	35.2360	0	23.775	0	3436.09	8	1608.13	8	-2.81	0	0.14	0	0.000133	0	8.0760	0	8.0714	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    86.75	0	 24.2237	0	35.2353	0	23.772	0	3435.02	8	1607.78	8	-2.85	0	0.15	0	0.000125	0	8.0775	0	8.0727	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    81.53	0	 24.2232	0	35.2355	0	23.773	0	3434.49	8	1607.52	8	-2.79	0	0.14	0	0.000144	0	8.0777	0	8.0727	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    76.49	0	 24.2290	0	35.2350	0	23.77	0	3433.52	8	1607.23	8	-2.82	0	0.14	0	0.000123	0	8.0777	0	8.0726	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    71.79	0	 24.2248	0	35.2353	0	23.772	0	3433.31	8	1607.01	8	-2.80	0	0.14	0	0.000126	0	8.0788	0	8.0735	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    66.78	0	 24.2244	0	35.2353	0	23.772	0	3432.77	8	1606.75	8	-2.71	0	0.14	0	0.000123	0	8.0784	0	8.0729	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    61.76	0	 24.2245	0	35.2352	0	23.772	0	3432.24	8	1606.50	8	-2.77	0	0.14	0	0.000123	0	8.0800	0	8.0741	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    56.61	0	 24.2245	0	35.2351	0	23.772	0	3431.70	8	1606.25	8	-2.63	0	0.14	0	0.000126	0	8.0802	0	8.0742	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    51.60	0	 24.2236	0	35.2355	0	23.772	0	3431.17	8	1605.98	8	-2.87	0	0.14	0	0.000123	0	8.0794	0	8.0732	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    46.14	0	 24.2227	0	35.2350	0	23.772	0	3430.74	8	1605.75	8	-2.74	0	0.14	0	0.000123	0	8.0802	0	8.0739	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    40.90	0	 24.2219	0	35.2349	0	23.772	0	3430.21	8	1605.48	8	-2.68	0	0.14	0	0.000134	0	8.0801	0	8.0735	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    36.38	0	 24.2208	0	35.2350	0	23.773	0	3429.78	8	1605.25	8	-2.74	0	0.14	0	0.000125	0	8.0820	0	8.0751	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    31.73	0	 24.2204	0	35.2351	0	23.773	0	3429.35	8	1605.04	8	-2.62	0	0.14	0	0.000126	0	8.0825	0	8.0754	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    26.43	0	 24.2201	0	35.2349	0	23.773	0	3428.82	8	1604.77	8	-2.73	0	0.13	0	0.000128	0	8.0822	0	8.0750	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    21.29	0	 24.2182	0	35.2353	0	23.774	0	3428.39	8	1604.53	8	-2.68	0	0.14	0	0.000126	0	8.0842	0	8.0766	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    16.25	0	 24.2173	0	35.2351	0	23.774	0	3427.96	8	1604.30	8	-2.75	0	0.14	0	0.000120	0	8.0856	0	8.0777	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		    11.47	0	 24.2148	0	35.2353	0	23.775	0	3427.64	8	1604.08	8	-2.58	0	0.12	0	0.000125	0	8.0879	0	8.0797	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736		     7.00	0	 24.2133	0	35.2353	0	23.775	0	3427.32	8	1603.89	8	-2.74	0	0.14	0	0.000122	0	8.0879	0	8.0795	0
9274Hawaii	 40	C	01/11/2016	10:46	199.237	 25.736																					
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		  1492.94	0	  2.9634	0	34.5489	0	27.49	0	6897.54	8	2071.39	8	40.08	0	0.04	0	0.000085	0	7.6396	0	7.4056	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		  1397.32	0	  3.1305	0	34.5346	0	27.461	0	6837.19	8	2061.61	8	40.38	0	0.04	0	0.000086	0	7.6311	0	7.3970	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		  1296.45	0	  3.2982	0	34.5185	0	27.43	0	6776.31	8	2051.53	8	40.46	0	0.04	0	0.000085	0	7.6258	0	7.3911	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		  1196.76	0	  3.5349	0	34.4980	0	27.389	0	6700.13	8	2040.07	8	40.44	0	0.04	0	0.000085	0	7.6169	0	7.3829	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		  1097.52	0	  3.9018	0	34.4614	0	27.319	0	6595.48	8	2025.86	8	40.39	0	0.04	0	0.000088	0	7.5985	0	7.3680	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   998.05	0	  4.1535	0	34.4227	0	27.26	0	6519.19	8	2014.24	8	40.48	0	0.05	0	0.000091	0	7.5831	0	7.3540	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   951.14	0	  4.1593	0	34.3724	0	27.218	0	6510.52	8	2011.17	8	40.82	0	0.04	0	0.000090	0	7.5520	0	7.3240	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   900.68	0	  4.3119	0	34.3217	0	27.159	0	6467.94	8	2004.76	8	40.86	0	0.04	0	0.000090	0	7.5384	0	7.3120	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   850.44	0	  4.4725	0	34.2854	0	27.111	0	6423.32	8	1998.20	8	40.48	0	0.04	0	0.000094	0	7.5305	0	7.3055	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   801.19	0	  4.8028	0	34.2342	0	27.03	0	6342.53	8	1988.18	8	39.68	0	0.04	0	0.000091	0	7.5324	0	7.3102	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   751.57	0	  5.1166	0	34.1891	0	26.955	0	6266.24	8	1978.51	8	38.48	0	0.04	0	0.000088	0	7.5429	0	7.3225	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   701.19	0	  5.3728	0	34.1394	0	26.882	0	6203.54	8	1970.07	8	37.13	0	0.05	0	0.000093	0	7.5588	0	7.3390	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   651.44	0	  5.7220	0	34.0919	0	26.799	0	6122.22	8	1959.81	8	35.09	0	0.04	0	0.000090	0	7.5868	0	7.3680	0
9274Hawaii	 41	C	01/16/2016	16:56	199.029	 25.775		   601.56	0	  6.3025	0	34.0571	0	26.694	0	5994.57	8	1944.88	8	32.25	0	0.04	0	0.000094	0	7.6346	0	7.4183	0
