//0																													
//Oxygen,  1.07
//Nitrate, 1, 1, 0, 0
//pH, 1, 0.04, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
8514Hawaii	43	C	07/24/2014	12:36	201.761	22.214																							
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		1499.34	0	2.8412	0	34.554	0	27.506	0	67.30	0	20.15	0	39.51	0		8		8	7.7399	8	7.4907	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		1399.58	0	3.0115	0	34.5425	0	27.479	0	63.24	0	19.01	0	39.72	0		8		8	8.1938	8	7.9058	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		1298.96	0	3.2465	0	34.5282	0	27.444	0	57.67	0	17.44	0	40.14	0		8		8	7.7746	8	7.5214	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		1199.66	0	3.481	0	34.5085	0	27.403	0	52.86	0	16.07	0	40.04	0	0.01	0	0.000082	0	8.2330	8	7.9416	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		1098.08	0	3.7001	0	34.4908	0	27.365	0	48.90	0	14.95	0	40.15	0		8		8	8.2004	8	7.9114	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		999.39	0	3.9521	0	34.464	0	27.316	0	43.34	0	13.33	0	40.12	0		8		8	8.0071	8	7.7345	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		951.35	0	4.0193	0	34.4511	0	27.298	0	41.52	0	12.79	0	40.48	0	0.01	0	0.000085	0	8.1722	8	7.8852	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		901.44	0	4.196	0	34.4256	0	27.257	0	37.99	0	11.75	0	40.54	0	0.03	0	0.000086	0	8.1354	8	7.8523	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		851.42	0	4.3268	0	34.4068	0	27.227	0	35.95	0	11.15	0	40.48	0	0.03	0	0.000086	0	8.2004	8	7.9121	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		800.98	0	4.4897	0	34.3553	0	27.166	0	32.21	0	10.03	0	40.34	0	0.03	0	0.000088	0	8.1826	8	7.8963	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		751.52	0	4.6523	0	34.3193	0	27.117	0	30.39	0	9.50	0	40.10	0		8		8	8.1722	8	7.8875	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		701.12	0	4.8197	0	34.2859	0	27.07	0	30.17	0	9.47	0	39.77	0	0.02	0	0.000089	0	8.1686	8	7.8848	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		651.65	0	5.0054	0	34.2192	0	26.993	0	35.42	0	11.16	0	38.53	0	0.03	0	0.000086	0	8.1694	8	7.8866	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		601.5	0	5.4002	0	34.1466	0	26.885	0	47.19	0	15.00	0	37.18	0	0.01	0	0.000088	0	8.1841	8	7.9039	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		550.87	0	6.0716	0	34.1268	0	26.782	0	64.31	0	20.76	0	34.08	0	0.01	0	0.000091	0	8.2222	8	7.9467	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		501.22	0	6.8018	0	34.0866	0	26.651	0	88.70	0	29.12	0	31.18	0		8		8	8.2661	8	7.9955	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		450.85	0	7.8186	0	34.0638	0	26.486	0	124.12	0	41.71	0	26.03	0	0.01	0	0.000088	0	8.3401	8	8.0761	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		401.69	0	9.0092	0	34.079	0	26.315	0	172.16	0	59.42	0	19.72	0		8		8	8.4313	8	8.1751	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		381.08	0	9.648	0	34.1052	0	26.233	0	182.65	0	63.95	0	17.47	0	0	0	0.000091	0	8.4576	8	8.2076	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		361.2	0	10.3057	0	34.1391	0	26.15	0	197.42	0	70.14	0	14.97	0	0	0	0.000095	0	8.4758	8	8.2332	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		351.58	0	10.5279	0	34.1481	0	26.119	0	199.13	0	71.09	0	14.30	0	0	0	0.000091	0	8.4899	8	8.2490	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		341.01	0	10.8493	0	34.1624	0	26.075	0	202.34	0	72.75	0	13.31	0	0	0	0.000092	0	8.5029	8	8.2652	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		331.65	0	11.0921	0	34.1711	0	26.039	0	204.26	0	73.83	0	12.87	0	-0.01	0	0.000094	0	8.5001	8	8.2658	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		321.44	0	11.2861	0	34.179	0	26.01	0	204.16	0	74.10	0	12.79	0	0.01	0	0.000091	0	8.4965	8	8.2650	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		311.3	0	11.5745	0	34.19	0	25.967	0	204.58	0	74.72	0	11.75	0	-0.01	0	0.000095	0	8.5032	8	8.2750	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		301.38	0	11.7892	0	34.2039	0	25.939	0	206.51	0	75.78	0	11.18	0	0	0	0.000098	0	8.5108	8	8.2848	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		290.37	0	12.0785	0	34.2197	0	25.898	0	208.54	0	77.00	0	10.43	0	0	0	0.000089	0	8.5157	8	8.2931	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		281.07	0	12.3705	0	34.2443	0	25.863	0	209.40	0	77.80	0	9.97	0	-0.01	0	0.0001	0	8.5243	8	8.3049	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		271.26	0	12.7978	0	34.2748	0	25.806	0	210.47	0	78.92	0	8.93	0	-0.01	0	0.000094	0	8.5239	8	8.3105	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		261.22	0	13.2029	0	34.3054	0	25.752	0	208.76	0	78.95	0	8.40	0	-0.01	0	0.0001	0	8.5228	8	8.3151	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		251.3	0	13.5948	0	34.3379	0	25.7	0	207.79	0	79.24	0	7.79	0	-0.01	0	0.000098	0	8.5246	8	8.3222	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		241.55	0	13.6744	0	34.346	0	25.691	0	208.97	0	79.82	0	7.72	0	0	0	0.000108	0	8.5259	8	8.3242	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		231.43	0	14.2463	0	34.3863	0	25.607	0	206.83	0	79.95	0	6.71	0	0	0	0.000101	0	8.5298	8	8.3359	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		220.95	0	14.5462	0	34.4257	0	25.577	0	206.72	0	80.41	0	6.57	0	-0.01	0	0.000106	0	8.5267	8	8.3371	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		210.84	0	14.9804	0	34.4776	0	25.528	0	203.73	0	79.97	0	6.06	0	0	0	0.000107	0	8.5271	8	8.3435	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		201.37	0	15.3951	0	34.5173	0	25.471	0	202.77	0	80.27	0	5.24	0	-0.01	0	0.000092	0	8.5304	8	8.3524	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		191.61	0	16.3749	0	34.6155	0	25.334	0	199.56	0	80.59	0	4.40	0	0	0	0.000107	0	8.5254	8	8.3621	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		181.22	0	17.0007	0	34.7111	0	25.27	0	198.27	0	81.10	0	3.67	0	0	0	0.000095	0	8.5327	8	8.3778	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		171.54	0	17.7221	0	34.8101	0	25.182	0	198.70	0	82.46	0	3.25	0	0.01	0	0.000135	0	8.5155	8	8.3725	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		161.28	0	17.9513	0	34.8193	0	25.134	0	192.39	0	80.19	0	3.48	0	0.04	0	0.000097	0	8.5093	8	8.3700	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		149.1	0	18.429	0	34.8848	0	25.072	0	190.35	0	80.10	0	2.90	0	0.07	0	0.000101	0	8.5150	8	8.3819	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		141.19	0	18.7852	0	34.9473	0	25.036	0	192.17	0	81.43	0	2.38	0	0.1	0	0.000114	0	8.5404	8	8.4103	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		131.15	0	19.4375	0	35.1005	0	25.001	0	203.19	0	87.24	0	0.38	0	0.26	0	0.000119	0	8.5566	8	8.4347	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		121.11	0	20.1011	0	35.1884	0	24.902	0	214.86	0	93.43	0	-0.63	0	0.43	0	0.000116	0	8.5677	8	8.4547	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		111.11	0	20.9108	0	35.2743	0	24.759	0	221.60	0	97.85	0	-0.73	0	0.29	0	0.000119	0	8.5609	8	8.4605	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		101.72	0	21.206	0	35.3016	0	24.702	0	223.20	0	99.10	0	-0.76	0	0.23	0	0.000116	0	8.5665	8	8.4698	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		95.48	0	21.928	0	35.3586	0	24.55	0	224.91	0	101.19	0	-0.88	0	0.16	0	0.000119	0	8.5614	8	8.4760	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		89.84	0	21.9655	0	35.3681	0	24.547	0	227.70	0	102.52	0	-0.56	0	0.15	0	0.000123	0	8.5663	8	8.4809	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		84.06	0	22.1239	0	35.3772	0	24.51	0	227.91	0	102.91	0	-0.59	0	0.23	0	0.00015	0	8.5653	8	8.4822	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		78.17	0	22.2837	0	35.3891	0	24.475	0	227.91	0	103.21	0	-0.81	0	0.13	0	0.000126	0	8.5671	8	8.4862	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		72.2	0	22.353	0	35.3937	0	24.459	0	228.23	0	103.49	0	-0.36	0	0.13	0	0.000139	0	8.5776	8	8.4966	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		66.86	0	22.7225	0	35.4122	0	24.369	0	228.12	0	104.13	0	-0.62	0	0.13	0	0.000123	0	8.5681	8	8.4934	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		62.3	0	23.048	0	35.4252	0	24.286	0	228.23	0	104.78	0	-0.72	0	0.1	0	0.000126	0	8.5674	8	8.4977	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		58.13	0	23.1872	0	35.4322	0	24.251	0	228.87	0	105.33	0	-0.21	0	0.08	0	0.000123	0	8.5700	8	8.5021	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		53.88	0	24.0292	0	35.4726	0	24.035	0	225.77	0	105.46	0	-0.31	0	0.09	0	0.000138	0	8.5513	8	8.4979	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		50.94	0	24.1991	0	35.4763	0	23.987	0	225.45	0	105.62	0	0.11	0	0.08	0	0.00013	0	8.5547	8	8.5036	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		46.88	0	24.7202	0	35.4825	0	23.833	0	222.03	0	104.96	0	0.39	0	0.05	0	0.00013	0	8.5511	8	8.5082	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		41.75	0	25.8068	0	35.3856	0	23.409	0	213.57	0	102.78	0	1.60	0	0.06	0	0.000141	0	8.5340	8	8.5094	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		36.78	0	26.063	0	35.3216	0	23.272	0	208.22	0	100.60	0	0.22	0		8		8	8.5310	8	8.5105	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		31.77	0	26.1426	0	35.3127	0	23.238	0	207.69	0	100.47	0	-0.04	0	0.01	0	0.000117	0	8.5273	8	8.5082	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		26.39	0	26.4839	0	35.2412	0	23.066	0	205.87	0	100.12	0	-0.12	0	0.03	0	0.000122	0	8.5323	8	8.5179	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		21.81	0	26.6641	0	35.183	0	22.957	0	204.69	0	99.82	0	-0.04	0	0.01	0	0.000119	0	8.5518	8	8.5385	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		16.26	0	26.6939	0	35.1719	0	22.938	0	204.16	0	99.60	0	-0.16	0	0.01	0	0.000111	0	8.5422	8	8.5300	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		11.4	0	26.7048	0	35.171	0	22.933	0	204.37	0	99.72	0	-0.25	0	0	0	0.000106	0	8.5412	8	8.5291	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187		7.72	0	26.7045	0	35.1706	0	22.933	0	204.48	0	99.77	0	0.01	0	0.01	0	0.000111	0	8.5601	8	8.5463	8
8514Hawaii	44	C	07/29/2014	19:41	201.766	22.187																							
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		1601.08	0	2.6836	0	34.564	0	27.53	0	69.87	0	20.84	0	39.91	0		8		8	7.6923	8	7.4482	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		1498.17	0	2.8759	0	34.5509	0	27.5	0	66.45	0	19.91	0	39.99	0		8		8	7.6847	8	7.4405	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		1399.42	0	3.0204	0	34.541	0	27.477	0	63.02	0	18.95	0	39.77	0		8		8	7.6798	8	7.4348	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		1299.74	0	3.2174	0	34.5294	0	27.448	0	58.32	0	17.62	0	40.39	0		8		8	7.6710	8	7.4262	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		1199.74	0	3.4354	0	34.5121	0	27.411	0	53.71	0	16.32	0	40.16	0		8		8	7.6629	8	7.4184	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		1098.5	0	3.6826	0	34.4907	0	27.367	0	49.11	0	15.01	0	40.28	0		8		8	7.6483	8	7.4052	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		999.85	0	3.9447	0	34.4601	0	27.313	0	43.55	0	13.39	0	40.56	0		8		8	7.6421	8	7.3999	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		951.55	0	4.0962	0	34.4482	0	27.287	0	40.55	0	12.51	0	40.19	0		8		8	7.6342	8	7.3932	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		900.88	0	4.2451	0	34.42	0	27.247	0	37.02	0	11.46	0	40.54	0	0.02	0	0.000088	0	8.0389	8	7.7646	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		851.51	0	4.4577	0	34.3784	0	27.189	0	32.96	0	10.25	0	40.28	0	0.04	0	0.000086	0	8.2106	8	7.9233	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		801.42	0	4.6631	0	34.3278	0	27.123	0	30.50	0	9.53	0	39.96	0	0.02	0	0.000084	0	8.1896	8	7.9052	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		751.15	0	4.8415	0	34.2802	0	27.063	0	30.71	0	9.64	0	39.79	0	0.04	0	0.000086	0	8.1870	8	7.9036	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		701.44	0	4.9926	0	34.232	0	27.005	0	34.24	0	10.78	0	39.32	0		8		8	8.1594	8	7.8789	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		651.36	0	5.2164	0	34.1673	0	26.925	0	41.94	0	13.27	0	37.78	0		8		8	8.1378	8	7.8606	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		601.06	0	5.8077	0	34.1256	0	26.816	0	57.14	0	18.33	0	35.52	0	0.01	0	0.000094	0	8.1538	8	7.8818	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		551.66	0	6.4842	0	34.1071	0	26.711	0	77.90	0	25.39	0	32.62	0		8		8	8.2145	8	7.9454	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		501.67	0	7.2369	0	34.0686	0	26.574	0	105.82	0	35.09	0	28.51	0		8		8	8.3210	8	8.0521	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		451.01	0	8.0002	0	34.0622	0	26.457	0	134.61	0	45.41	0	25.13	0		8		8	8.3745	8	8.1102	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		401.67	0	8.8781	0	34.0671	0	26.326	0	168.31	0	57.92	0	20.20	0		8		8	8.4445	8	8.1853	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		380.99	0	9.5454	0	34.0976	0	26.244	0	185.54	0	64.81	0	17.44	0		8		8	8.4803	8	8.2270	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		361.54	0	10.2355	0	34.1298	0	26.154	0	197.95	0	70.22	0	15.56	0	0	0	0.000098	0	8.4950	8	8.2498	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		351.61	0	10.3387	0	34.1346	0	26.141	0	199.56	0	70.95	0	15.01	0	0	0	0.0001	0	8.5032	8	8.2585	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		340.96	0	10.5669	0	34.146	0	26.111	0	201.16	0	71.88	0	14.36	0	-0.01	0	0.000094	0	8.2940	8	8.0697	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		331.05	0	10.8464	0	34.1576	0	26.071	0	202.55	0	72.82	0	13.50	0	-0.01	0	0.000092	0	8.5177	8	8.2783	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		321.4	0	11.2675	0	34.1753	0	26.011	0	204.58	0	74.23	0	12.25	0	0	0	0.000095	0	8.5219	8	8.2881	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		310.52	0	11.6815	0	34.1975	0	25.953	0	206.72	0	75.68	0	11.60	0	-0.01	0	0.000095	0	8.5261	8	8.2975	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		301.02	0	12.0433	0	34.2141	0	25.9	0	206.94	0	76.35	0	10.61	0	-0.01	0	0.0001	0	8.5326	8	8.3085	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		291.5	0	12.605	0	34.2547	0	25.827	0	207.58	0	77.51	0	9.74	0	-0.01	0	0.000103	0	8.5338	8	8.3174	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		280.72	0	13.0501	0	34.2827	0	25.763	0	207.58	0	78.25	0	8.79	0	0.01	0	0.000091	0	8.5317	8	8.3217	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		271.62	0	13.3149	0	34.2982	0	25.723	0	206.72	0	78.36	0	8.37	0	-0.01	0	0.000098	0	8.5366	8	8.3297	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		261.09	0	13.7327	0	34.3432	0	25.676	0	206.30	0	78.89	0	7.65	0	-0.01	0	0.000098	0	8.5365	8	8.3354	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		251.14	0	14.0544	0	34.3683	0	25.631	0	205.44	0	79.09	0	7.20	0	0	0	0.000094	0	8.5407	8	8.3437	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		241.5	0	14.4056	0	34.4125	0	25.595	0	204.80	0	79.43	0	6.81	0	-0.01	0	0.000097	0	8.5434	8	8.3510	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		231.76	0	14.9374	0	34.4712	0	25.531	0	202.87	0	79.56	0	6.17	0	-0.01	0	0.000098	0	8.5391	8	8.3546	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		221.69	0	15.4713	0	34.5275	0	25.463	0	202.23	0	80.18	0	5.56	0	0	0	0.000095	0	8.5408	8	8.3637	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		210.56	0	16.1303	0	34.6095	0	25.385	0	202.02	0	81.19	0	4.40	0	0	0	0.000114	0	8.5481	8	8.3799	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		201.49	0	16.6684	0	34.6708	0	25.313	0	203.41	0	82.64	0	3.84	0	0.07	0	0.0008	0	8.5529	8	8.3919	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		191.1	0	17.6173	0	34.8119	0	25.209	0	203.09	0	84.11	0	2.85	0	0.04	0	0.000098	0	8.5536	8	8.4065	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		181.17	0	17.8427	0	34.8512	0	25.188	0	204.91	0	85.25	0	2.28	0	0.08	0	0.000104	0	8.5571	8	8.4128	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		171.12	0	18.2943	0	34.9202	0	25.136	0	206.40	0	86.65	0	1.61	0	0.12	0	0.00011	0	8.5617	8	8.4235	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		160.9	0	18.6814	0	34.9712	0	25.083	0	207.05	0	87.58	0	1.62	0	0.15	0	0.000114	0	8.5641	8	8.4312	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		151.72	0	19.1208	0	35.0386	0	25.029	0	207.90	0	88.70	0	0.90	0	0.15	0	0.000108	0	8.5655	8	8.4388	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		141.18	0	19.644	0	35.1006	0	24.947	0	207.79	0	89.56	0	1.09	0	0.18	0	0.000108	0	8.5612	8	8.4425	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		131.51	0	20.017	0	35.1495	0	24.891	0	206.08	0	89.46	0	1.18	0	0.18	0	0.000117	0	8.5512	8	8.4386	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		120.67	0	20.7071	0	35.2399	0	24.785	0	203.73	0	89.61	0	0.35	0	0.26	0	0.00012	0	8.5657	8	8.4621	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		110.85	0	21.6389	0	35.3531	0	24.626	0	209.08	0	93.58	0	-0.36	0	0.53	0	0.00013	0	8.5738	8	8.4835	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		101.02	0	22.1199	0	35.3981	0	24.529	0	215.28	0	97.21	0	-0.51	0	0.55	0	0.000148	0	8.5756	8	8.4921	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		94.6	0	22.5092	0	35.41	0	24.429	0	216.35	0	98.38	0	-0.41	0	0.42	0	0.000135	0	8.5753	8	8.4977	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		88.96	0	22.6995	0	35.4054	0	24.37	0	217.10	0	99.05	0	-0.70	0	0.39	0	0.000129	0	8.5681	8	8.4938	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		83.41	0	22.7628	0	35.3849	0	24.334	0	217.42	0	99.30	0	-0.60	0	0.37	0	0.000132	0	8.5645	8	8.4913	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		77.83	0	22.9315	0	35.371	0	24.273	0	217.32	0	99.53	0	-0.33	0	0.39	0	0.000132	0	8.5651	8	8.4943	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		72.89	0	23.2073	0	35.3621	0	24.185	0	217.75	0	100.21	0	-0.15	0	0.24	0	0.000157	0	8.5648	8	8.4981	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		68.78	0	23.4137	0	35.3701	0	24.131	0	218.39	0	100.87	0	-0.52	0	0.22	0	0.000148	0	8.5614	8	8.4980	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		64.73	0	23.4492	0	35.3754	0	24.125	0	219.14	0	101.28	0	-0.32	0	0.25	0	0.000139	0	8.5650	8	8.5018	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		61.11	0	23.6653	0	35.3855	0	24.069	0	219.46	0	101.82	0	-0.17	0	0.18	0	0.000132	0	8.5658	8	8.5057	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		56.79	0	24.3905	0	35.3357	0	23.808	0	217.96	0	102.37	0	-0.36	0	0.15	0	0.000132	0	8.5530	8	8.5052	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		51.48	0	24.6133	0	35.3309	0	23.735	0	217.21	0	102.41	0	-0.04	0		8		8	8.5625	8	8.5171	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		46.84	0	24.9046	0	35.313	0	23.63	0	216.57	0	102.60	0	-0.11	0	0.12	0	0.000142	0	8.5759	8	8.5338	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		41.56	0	25.2317	0	35.19	0	23.422	0	216.35	0	103.00	0	0.17	0		8		8	8.5707	8	8.5340	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		36.8	0	25.441	0	35.1559	0	23.327	0	214.86	0	102.63	0	-0.06	0	0.11	0	0.000136	0	8.5681	8	8.5347	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		31.45	0	25.6307	0	35.1353	0	23.249	0	213.36	0	102.23	0	0.05	0	0.1	0	0.000164	0	8.5683	8	8.5377	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		26.76	0	26.0576	0	35.0195	0	23.013	0	209.93	0	101.25	0	0.38	0		8		8	8.5589	8	8.5356	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		21.79	0	26.1191	0	34.9777	0	22.957	0	209.51	0	101.12	0	0.01	0	0.07	0	0.000125	0	8.5605	8	8.5379	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		16.79	0	26.3945	0	34.9876	0	22.877	0	207.79	0	100.77	0	-0.16	0	0.1	0	0.000158	0	8.5692	8	8.5500	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		11.77	0	26.5414	0	34.9926	0	22.833	0	206.83	0	100.55	0	-0.56	0	0.04	0	0.00012	0	8.5624	8	8.5460	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202		7.16	0	26.5372	0	34.9926	0	22.834	0	206.72	0	100.49	0	-0.35	0	0.04	0	0.000125	0	8.5832	8	8.5648	8
8514Hawaii	45	C	08/04/2014	04:15	201.797	22.202																							
8514Hawaii	46	C	08/09/2014	12:35	201.788	22.229		1497.78	0	2.816	0	34.5511	0	27.506	0	68.16	0	20.39	0	39.84	0		8		8	8.2784	8	7.9839	8
8514Hawaii	46	C	08/09/2014	12:35	201.788	22.229		1398.27	0	3.0102	0	34.5391	0	27.477	0	63.56	0	19.11	0	40.05	0		8		8	8.2837	8	7.9881	8
8514Hawaii	46	C	08/09/2014	12:35	201.788	22.229		1299.79	0	3.2504	0	34.5275	0	27.443	0	57.03	0	17.25	0	40.21	0		8		8	8.2818	8	7.9864	8
8514Hawaii	46	C	08/09/2014	12:35	201.788	22.229		1199.25	0	3.4495	0	34.5092	0	27.407	0	53.71	0	16.32	0	40.31	0		8		8	8.2779	8	7.9824	8
8514Hawaii	46	C	08/09/2014	12:35	201.788	22.229		1100.01	0	3.7189	0	34.4875	0	27.361	0	48.69	0	14.89	0	40.23	0		8		8	8.2675	8	7.9732	8
